File Name,Entity,Label
38.txt,second,ORDINAL
38.txt,12,CARDINAL
38.txt,the finance officer procurement officer 1 and,ORG
38.txt,pristina airport official,FAC
38.txt,the bid evaluat,PERSON
38.txt,accord,PRODUCT
38.txt,finance   administration,ORG
38.txt,kosovo consolidated budget funds,ORG
38.txt,the   procuring entity,ORG
38.txt,13,CARDINAL
38.txt,officer bid evaluation committee,ORG
38.txt,6 committee,ORG
38.txt,committ,PERSON
38.txt,2s,CARDINAL
38.txt,14,CARDINAL
38.txt,the bid evaluation committee,ORG
38.txt,the bid opening committee procureme nt officer 1 and,ORG
38.txt,the bid opening co,ORG
38.txt,the bid   evaluation,ORG
38.txt,the bid opening committee   pristina airport official,ORG
38.txt,1s,CARDINAL
38.txt,officer 1,PRODUCT
38.txt,four,CARDINAL
38.txt,the bid evaluation c,ORG
38.txt,bid eva luation committee,ORG
38.txt,procurement,PRODUCT
38.txt,vendor 2s,ORG
38.txt,the ministry of finance,ORG
38.txt,transportation,ORG
38.txt,17,CARDINAL
38.txt,pristina   airport,FAC
38.txt,18,CARDINAL
38.txt,uniforms,ORG
38.txt,the end of august,DATE
38.txt,19,CARDINAL
38.txt,30  06  04,DATE
38.txt,quality,DATE
38.txt,the un iforms   iv,ORG
38.txt,20,CARDINAL
38.txt,07  07  04,DATE
38.txt,pri,PERSON
38.txt,pristina airport officia,FAC
38.txt,quality,ORG
38.txt,kta,ORG
38.txt,ba,CARDINAL
38.txt,22,CARDINAL
38.txt,was,PERSON
38.txt,kta internal audit,ORG
38.txt,the civil engineer,ORG
38.txt,procureme,PRODUCT
38.txt,24,CARDINAL
38.txt,don e youll,PERSON
38.txt,r,ORG
38.txt,25,CARDINAL
38.txt,ven,GPE
38.txt,moreover,PERSON
38.txt,26,CARDINAL
38.txt,the b id evaluation committee,ORG
38.txt,27,CARDINAL
38.txt,simila,PERSON
38.txt,airpo,PERSON
38.txt,the bid   evaluation committee therefore,ORG
38.txt,6,CARDINAL
38.txt,30,CARDINAL
38.txt,unmi pillar,ORG
38.txt,the finance officer,ORG
38.txt,interna l audit unit,ORG
38.txt,unmi,ORG
38.txt,the   department of justice,ORG
38.txt,the financial investigati on unit,ORG
39.txt,united nations,ORG
39.txt,united nations interim   administration mission,ORG
39.txt,kosovo,GPE
39.txt,investigation task force         investigation,ORG
39.txt,two,CARDINAL
39.txt,pristina airport,ORG
39.txt,i introduction,PERSON
39.txt,1,CARDINAL
39.txt,28,CARDINAL
39.txt,february 2003,DATE
39.txt,pristina international airport,FAC
39.txt,the chartered   accountants,ORG
39.txt,pristina   international airport,FAC
39.txt,2,CARDINAL
39.txt,investigation,NORP
39.txt,first,ORDINAL
39.txt,one,CARDINAL
39.txt,r,ORG
39.txt,section 1 of unmi regulation,LAW
39.txt,199924,CARDINAL
39.txt,12 december 1999,DATE
39.txt,22 march 1989,DATE
39.txt,un,ORG
39.txt,staff,CARDINAL
39.txt,integrity     unmi finance administrative instruction,ORG
39.txt,19992,CARDINAL
39.txt,public procurement,ORG
39.txt,article 4 1,LAW
39.txt,article 411,LAW
39.txt,suppliers and contractors,WORK_OF_ART
39.txt,article 433 ,LAW
39.txt,tender documents,ORG
39.txt,article 15 1,LAW
39.txt,works,GPE
39.txt,article 154,LAW
39.txt,nam e,PERSON
39.txt,equivalent,PERSON
39.txt,the charter of the united nations,LAW
39.txt,the staff regulations,WORK_OF_ART
39.txt,102,CARDINAL
39.txt,i methodology,PERSON
39.txt,3,CARDINAL
39.txt,the investigation task force,ORG
39.txt,itf,ORG
39.txt,pristina airport,FAC
39.txt,pillar iv,ORG
39.txt,bac,ORG
39.txt,4,CARDINAL
39.txt,2001,DATE
39.txt,2003,DATE
39.txt,the   public enterprise,ORG
39.txt,the   kosovo force,ORG
39.txt,united nations sec,ORG
39.txt,council resolution   1244,ORG
39.txt,10 june 1999,DATE
39.txt,unmi regulation,ORG
39.txt,1999,DATE
39.txt,25 july,DATE
39.txt,ko,PERSON
39.txt,5,CARDINAL
39.txt,the end of june 2002,DATE
39.txt,the pristina   airport,ORG
39.txt,the civil administration,ORG
39.txt,unmi,ORG
39.txt,official 1 and official 2 pillar ii,LAW
39.txt,the department of transport   and,ORG
39.txt,the transport   sector,ORG
39.txt,the unmi directorate of infrastructure a,ORG
39.txt,doti,ORG
39.txt,31 july 2000,DATE
39.txt,30 september 2001,DATE
39.txt,airport engineer,ORG
39.txt,consultant,PRODUCT
39.txt,the   consulting,ORG
39.txt,6,CARDINAL
39.txt,1 july 2002,DATE
39.txt,pillar ii,EVENT
39.txt,the kosovo trust agency,ORG
39.txt,the airport sector,FAC
39.txt,the air traffic control services,ORG
39.txt,7,CARDINAL
39.txt,1 april 2004,DATE
39.txt,pristina international airport,ORG
39.txt,kfor,ORG
39.txt,8,CARDINAL
39.txt,allegation 1   it,PRODUCT
39.txt,irregularl,PERSON
39.txt,the procure ment officer,ORG
39.txt,18 april,DATE
39.txt,2003,CARDINAL
39.txt,pristina air,ORG
39.txt,6 june 2003,DATE
39.txt,11,CARDINAL
39.txt,12,CARDINAL
39.txt,the maintenance official,WORK_OF_ART
39.txt,ted,CARDINAL
39.txt,at least two,CARDINAL
39.txt,13,DATE
39.txt,the pristina airport,ORG
39.txt,14,CARDINAL
39.txt,15,CARDINAL
39.txt,the evaluation   committee,ORG
39.txt,the evaluation committee,ORG
39.txt,vendor 1,PRODUCT
39.txt,the pristina airport,FAC
39.txt,engineer,ORG
39.txt,divisional manager,PERSON
39.txt,the   engineer,ORG
39.txt,article 15 of   financial administration instruction no,LAW
39.txt,21999,CARDINAL
39.txt,articles 151,PERSON
39.txt,154,CARDINAL
39.txt,article 151,LAW
39.txt,article 15,LAW
39.txt,second,ORDINAL
39.txt,30 june 2003,DATE
39.txt,the evaluatio n committee,ORG
39.txt,9,CARDINAL
39.txt,july 2003,DATE
39.txt,evaluati on committee,ORG
39.txt,19,CARDINAL
39.txt,procurement,PRODUCT
39.txt,airport,ORG
39.txt,20,CARDINAL
39.txt,21,CARDINAL
39.txt,vendor 2,PERSON
39.txt,vendor 1,PERSON
39.txt,1966,CARDINAL
39.txt,2002,DATE
39.txt,mu lti  national,PERSON
39.txt,23,CARDINAL
39.txt,24,CARDINAL
39.txt,25,CARDINAL
39.txt,vendor,ORG
39.txt,26,CARDINAL
39.txt,article 151 of      unmi finance administrative instruction 19992,LAW
39.txt,consolidated budget funds,ORG
39.txt,28,DATE
39.txt,the d  srsg pillar iv,ORG
4.txt,united nations,ORG
4.txt,united nations interim   administration mission,ORG
4.txt,kosovo,GPE
4.txt,investigation task force       irregularities,ORG
4.txt,winter,DATE
4.txt,summer   uniforms,EVENT
4.txt,pristina airport,FAC
4.txt,027504,CARDINAL
4.txt,1,CARDINAL
4.txt,28,CARDINAL
4.txt,february 2003,DATE
4.txt,pristina international airport,FAC
4.txt,the chartered   accountants,ORG
4.txt,pristina   international airport,FAC
4.txt,2,CARDINAL
4.txt,seven,CARDINAL
4.txt,investigation   ,ORG
4.txt,the winter,DATE
4.txt,10,CARDINAL
4.txt,january 2003,DATE
4.txt,summer,DATE
4.txt,two,CARDINAL
4.txt,vendor 1,PERSON
4.txt,section 1 of unmi regulation,LAW
4.txt,199924,CARDINAL
4.txt,12 december 1999,DATE
4.txt,22 march 1989,DATE
4.txt,un,ORG
4.txt,staff,CARDINAL
4.txt,19992,CARDINAL
4.txt,public procurement,ORG
4.txt,article 4 1,LAW
4.txt,article 411,LAW
4.txt,suppliers and contractors,WORK_OF_ART
4.txt,tender,ORG
4.txt,article 433 ,LAW
4.txt,the   unmi kosovo interim,ORG
4.txt,tender documents,ORG
4.txt,article 612,LAW
4.txt,competitive shopping,ORG
4.txt,article 613,LAW
4.txt,competitive tendering shall,WORK_OF_ART
4.txt,dm 50000,ORG
4.txt,article 24,LAW
4.txt,single source procurement,ORG
4.txt,goods works,PERSON
4.txt,241,CARDINAL
4.txt,direct single source procurement,ORG
4.txt,242,CARDINAL
4.txt,appr,NORP
4.txt,the goods works or services,ORG
4.txt,only one,CARDINAL
4.txt,rule 1101 misconduct,PERSON
4.txt,the charter of the united nations,LAW
4.txt,the staff regulations,WORK_OF_ART
4.txt,102,CARDINAL
4.txt,the investigation task force,ORG
4.txt,itf,ORG
4.txt,pillar,ORG
4.txt,bac,ORG
4.txt,3,CARDINAL
4.txt,2001,DATE
4.txt,2003,DATE
4.txt,the   public enterprise,ORG
4.txt,the   kosovo force,ORG
4.txt,united nations sec,ORG
4.txt,council resolution   1244,ORG
4.txt,10 june 1999,DATE
4.txt,unmi regulation,ORG
4.txt,1999,DATE
4.txt,25 july,DATE
4.txt,ko,PERSON
4.txt,4,DATE
4.txt,the end of june 2002,DATE
4.txt,the pristina   airport,ORG
4.txt,the civil administration,ORG
4.txt,unmi,ORG
4.txt,official 1 and official 2 department,LAW
4.txt,infrastructure   doti,ORG
4.txt,the unmi directorate of in frastructure,ORG
4.txt,31 july 20 00,DATE
4.txt,30,CARDINAL
4.txt,september 2001,DATE
4.txt,one,CARDINAL
4.txt,states army specifica,PERSON
4.txt,airport engineer,ORG
4.txt,the   consulting company,ORG
4.txt,5,CARDINAL
4.txt,1 july 2002,DATE
4.txt,pillar ii,EVENT
4.txt,the kosovo trust agency,ORG
4.txt,6,CARDINAL
4.txt,1 april 2004,DATE
4.txt,pristina international airport,ORG
4.txt,kfor,ORG
4.txt,7,CARDINAL
4.txt,57060,CARDINAL
4.txt,allegations 1  2,ORG
4.txt,third,ORDINAL
4.txt,6 december 2002,DATE
4.txt,8,CARDINAL
4.txt,4,CARDINAL
4.txt,27,CARDINAL
4.txt,november,DATE
4.txt,157060,GPE
4.txt,four,CARDINAL
4.txt,27 november,DATE
4.txt,cant,ORG
4.txt,4 12,CARDINAL
4.txt,the   procurement officer,ORG
4.txt,vendor   2,PERSON
4.txt,articles,ORG
4.txt,english,GPE
4.txt,2s,CARDINAL
4.txt,incomplete however,PERSON
4.txt,pristina airport,ORG
4.txt,the procurement   officers,ORG
4.txt,the procurement   officer,ORG
4.txt,capital,GPE
4.txt,10 january 2003,DATE
4.txt,divisional,ORG
4.txt,10 january   2003,DATE
4.txt,6,DATE
4.txt,december,DATE
4.txt,19,CARDINAL
4.txt,the divisional mana,ORG
4.txt,20,CARDINAL
4.txt,6 december   2004,DATE
4.txt,14 january 2003,DATE
4.txt,23,CARDINAL
4.txt,offi,ORG
4.txt,13 january 2003,DATE
4.txt,your,CARDINAL
4.txt,13   january 2003,DATE
4.txt,24,CARDINAL
4.txt,3 april 2003,DATE
4.txt,the summer   season,DATE
4.txt,11,CARDINAL
4.txt,april 2003      25,DATE
4.txt,12 april 2003,DATE
4.txt,18 april,DATE
4.txt,second,ORDINAL
4.txt,vendor 2,PERSON
4.txt,954100,CARDINAL
4.txt,25000,PRODUCT
4.txt,allegation 5   it,ORG
4.txt,uniforms,ORG
4.txt,some five months,DATE
4.txt,vendor 1s,PERSON
4.txt,peja,ORG
4.txt,29,CARDINAL
4.txt,vendor 1,PRODUCT
4.txt,1s,CARDINAL
4.txt,the   summer,DATE
4.txt,31,CARDINAL
4.txt,the procurement officer,WORK_OF_ART
4.txt,2,MONEY
4.txt,32,CARDINAL
4.txt,34,CARDINAL
4.txt,35,CARDINAL
4.txt,the procurement   officer,LAW
4.txt,airport,PERSON
4.txt,4 july 2003,DATE
4.txt,august,DATE
4.txt,200 3,CARDINAL
4.txt,66,CARDINAL
4.txt,tempora,PERSON
4.txt,three months,DATE
4.txt,the pe ap official,ORG
4.txt,security off,ORG
4.txt,1 july 2003,DATE
4.txt,1 august 2003,DATE
4.txt,on e month,DATE
4.txt,only three,CARDINAL
4.txt,70,CARDINAL
4.txt,the summer,DATE
4.txt,2003,CARDINAL
4.txt,approximately 30,CARDINAL
4.txt,well,GPE
4.txt,45,CARDINAL
4.txt,pristina   airport,FAC
4.txt,april 2003,DATE
4.txt,the divisional   manager,ORG
4.txt,the divisional manager,ORG
4.txt,48,CARDINAL
4.txt,security,NORP
4.txt,one month,DATE
4.txt,3,QUANTITY
4.txt,the winter   season,DATE
4.txt,december 2002,DATE
4.txt,contra,NORP
4.txt,9 55,TIME
4.txt,the security   official,ORG
4.txt,article   24,LAW
4.txt,unmi finance administrative instruction,ORG
4.txt,kosovo consolidated budget funds,ORG
4.txt,unmi pillar iv,ORG
4.txt,peap   official,ORG
4.txt,427501,CARDINAL
43.txt,united nations,ORG
43.txt,united nations interim   administration mission,ORG
43.txt,kosovo,GPE
43.txt,investigation task force       irregularities,ORG
43.txt,cargo apron,PERSON
43.txt,pristina airport,FAC
43.txt,1,CARDINAL
43.txt,28,CARDINAL
43.txt,february 2003,DATE
43.txt,pristina international airport,FAC
43.txt,the chartered   accountants,ORG
43.txt,pristina   international airport,FAC
43.txt,2,CARDINAL
43.txt,four,CARDINAL
43.txt,investigation   ,ORG
43.txt,unmi finance regulation,ORG
43.txt,three,CARDINAL
43.txt,al,PERSON
43.txt,tions   ,PERSON
43.txt,the unmi   office,ORG
43.txt,vendor,PRODUCT
43.txt,section 1 of unmi regulation,LAW
43.txt,199924,CARDINAL
43.txt,12 december 1999,DATE
43.txt,22 march 1989,DATE
43.txt,un,ORG
43.txt,stipulates,PERSON
43.txt,integrity     unmi finance administrative instruction,ORG
43.txt,19992,CARDINAL
43.txt,public procurement,ORG
43.txt,article 4 1,LAW
43.txt,suppliers and contractors,WORK_OF_ART
43.txt,article 433 ,LAW
43.txt,tender documents,ORG
43.txt,article 233,LAW
43.txt,article 2334,LAW
43.txt,the charter of the united nations,LAW
43.txt,the staff regulations,WORK_OF_ART
43.txt,102,CARDINAL
43.txt,the investigation task force,ORG
43.txt,itf,ORG
43.txt,pillar iv,ORG
43.txt,bac,ORG
43.txt,4,CARDINAL
43.txt,2001,DATE
43.txt,2003,DATE
43.txt,the   public enterprise,ORG
43.txt,the   kosovo force,ORG
43.txt,united nations sec,ORG
43.txt,council resolution   1244,ORG
43.txt,10 june 1999,DATE
43.txt,unmi regulation,ORG
43.txt,1999,DATE
43.txt,25 july,DATE
43.txt,ko,PERSON
43.txt,5,CARDINAL
43.txt,the end of june 2002,DATE
43.txt,the pristina   airport,ORG
43.txt,the civil administration,ORG
43.txt,unmi,ORG
43.txt,official 1 and official 2 pillar ii,LAW
43.txt,the transport   sector,ORG
43.txt,the unmi directorate of infrastructure a,ORG
43.txt,doti,ORG
43.txt,31 july 2000,DATE
43.txt,3,CARDINAL
43.txt,30 september 2001,DATE
43.txt,airport engineer,ORG
43.txt,the   consulting company,ORG
43.txt,6,CARDINAL
43.txt,1 july 2002,DATE
43.txt,pillar ii,EVENT
43.txt,the kosovo trust agency,ORG
43.txt,atcs official   air,ORG
43.txt,7,CARDINAL
43.txt,1 april 2004,DATE
43.txt,pristina international airport,ORG
43.txt,kfor,ORG
43.txt,8,CARDINAL
43.txt,article 234,LAW
43.txt,the project engineer,ORG
43.txt,the evaluat ion company,ORG
43.txt,the peap   official,ORG
43.txt,31 january 2001,DATE
43.txt,the cargo apron,ORG
43.txt,5 april 2001,DATE
43.txt,five,CARDINAL
43.txt,september 2001,DATE
43.txt,12,CARDINAL
43.txt,vendor,ORG
43.txt,may 2001,DATE
43.txt,17,CARDINAL
43.txt,18,CARDINAL
43.txt,official   2,ORG
43.txt,official 2,LAW
43.txt,18 may   2001,DATE
43.txt,28 may 2001,DATE
43.txt,cargo apron,NORP
43.txt,the cargo apron extension,ORG
43.txt,2 august,DATE
43.txt,plans,ORG
43.txt,15,CARDINAL
43.txt,two,CARDINAL
43.txt,instruction 19992,LAW
43.txt,consolidated budget   funds,ORG
43.txt,cargo apron,LOC
43.txt,the evaluation   company,ORG
43.txt,18,MONEY
43.txt,airport engineer 1,ORG
43.txt,ed,PERSON
43.txt,the evaluation company,ORG
43.txt,procur,NORP
43.txt,cpe,ORG
43.txt,exercise,TIME
43.txt,19,CARDINAL
43.txt,assistance,PERSON
43.txt,the procurement official,ORG
43.txt,rules however,LAW
43.txt,5   20,MONEY
43.txt,allegations 2  3,ORG
43.txt,the office   of,ORG
43.txt,21,PERSON
43.txt,2 august 2001,DATE
43.txt,22,DATE
43.txt,24 september   2001,DATE
43.txt,the   office of the legal adviser      allegation 4     specifically,ORG
43.txt,23,CARDINAL
43.txt,staff,PRODUCT
43.txt,18 october 2001,DATE
43.txt,24,CARDINAL
43.txt,27 june 2001,DATE
43.txt,17 october 2001,DATE
43.txt,septe,ORG
43.txt,the   vendor,ORG
43.txt,6,QUANTITY
43.txt,114,CARDINAL
43.txt,however,NORP
43.txt,divisi,PERSON
43.txt,it,NORP
43.txt,27,CARDINAL
43.txt,vendors,PERSON
43.txt,divis,PERSON
43.txt,25 august 2002,DATE
43.txt,the unmi finance administrative   instruction,ORG
43.txt,doc,ORG
43.txt,31,CARDINAL
43.txt,32,CARDINAL
43.txt,li,PERSON
43.txt,34,CARDINAL
43.txt,the office of the legal adviser      7,ORG
43.txt,35,CARDINAL
43.txt,the unmi public procurement regula,ORG
43.txt,39,CARDINAL
44.txt,u n i t e d     n a t i o n,ORG
44.txt,kosovo,GPE
44.txt,unies,ORG
44.txt,unmi        investigation task force,ORG
44.txt,22 november 2004,DATE
44.txt,pristina airport,FAC
44.txt,non  airport,FAC
44.txt,the flat information display system,ORG
44.txt,single,LOC
44.txt,2,CARDINAL
44.txt,the single source procurement,ORG
44.txt,17 october 2002,DATE
44.txt,fids,ORG
44.txt,the airport management,ORG
44.txt,1,CARDINAL
44.txt,the capital expenditure approval,ORG
44.txt,13 december 2002,DATE
44.txt,march 2004,DATE
44.txt,15919,CARDINAL
44.txt,2 representative,PERSON
44.txt,two,CARDINAL
44.txt,one,CARDINAL
44.txt,airport,GPE
44.txt,31 august 2004,DATE
44.txt,14,CARDINAL
44.txt,september,DATE
44.txt,2004,CARDINAL
44.txt,vendor 2,PERSON
44.txt,the expansion of the terminal building,ORG
44.txt,airport,ORG
44.txt,the peap   official,ORG
44.txt,the   fids,ORG
44.txt,9 september 2004,EVENT
44.txt,pe ap,ORG
44.txt,the airport engineer,WORK_OF_ART
44.txt,11 october 2004,DATE
44.txt,the airport management,FAC
44.txt,vendor 1,PERSON
44.txt,30 august,DATE
44.txt,vendor   1,PERSON
44.txt,airport,FAC
44.txt,representa,GPE
44.txt,vendor 2   representative,PERSON
44.txt,itf,ORG
44.txt,3,CARDINAL
44.txt,the procure ment regulation,ORG
44.txt,unmi,ORG
44.txt,actions   recommendation,EVENT
45.txt,1,CARDINAL
45.txt,united nations,ORG
45.txt,united nations interim          administration mission,ORG
45.txt,kosovo,GPE
45.txt,unmi   investigation task force                                              case,ORG
45.txt,28704,CARDINAL
45.txt,october 26,DATE
45.txt,2004,DATE
45.txt,pristina airport,FAC
45.txt,29,CARDINAL
45.txt,may 2003,DATE
45.txt,the divisional manager kosovo trust age,ORG
45.txt,kt a     background,PERSON
45.txt,7 march 2003,DATE
45.txt,4 april 2003,DATE
45.txt,committe,PRODUCT
45.txt,the vendor,LAW
45.txt,10 april 2003,DATE
45.txt,vendor,ORG
45.txt,divisional,ORG
45.txt,29 may,DATE
45.txt,2003,CARDINAL
45.txt,kta,PRODUCT
45.txt,official 1,LAW
45.txt,19 june 200 3,DATE
45.txt,kta,ORG
45.txt,20   june 2003,DATE
45.txt,23 june 2004,DATE
45.txt,the divisional manager,ORG
45.txt,the x  ray contract,ORG
45.txt,the   vendor,ORG
45.txt,capital expenditure,ORG
45.txt,the letter of not,ORG
45.txt,10 april   2003,DATE
45.txt,29 may 2003,DATE
45.txt,the capita l expenditure,ORG
45.txt,20 june 2003,DATE
45.txt,the letter of notification,ORG
45.txt,vendor,PERSON
45.txt,the divisional   manager,ORG
45.txt,the capital expenditure approval,ORG
45.txt,the finance   administration,ORG
45.txt,assembly of kosovo,ORG
45.txt,9,CARDINAL
45.txt,june 2004,DATE
45.txt,october 2004,DATE
45.txt,unmi regulations,ORG
45.txt,2,CARDINAL
45.txt,contr,ORG
45.txt,letter of notification,WORK_OF_ART
45.txt,capital expenditure approval,ORG
45.txt,23 june 2003 three days,DATE
45.txt,itf,ORG
45.txt,the pristina airport,FAC
45.txt,unmi,ORG
45.txt,ma tters   recommendation,ORG
45.txt,cap,PERSON
47.txt,26204 1,DATE
47.txt,administration mission,PERSON
47.txt,kosovo,ORG
47.txt,kosovo,GPE
47.txt,unmi        investigation task force,ORG
47.txt,august 2004,DATE
47.txt,026204,CARDINAL
47.txt,i introduction,ORG
47.txt,1,CARDINAL
47.txt,july 2004,DATE
47.txt,the investigation task force,ORG
47.txt,pristina airport,FAC
47.txt,airline,PRODUCT
47.txt,pristina airport,ORG
47.txt,bac,ORG
47.txt,2,CARDINAL
47.txt,europe,LOC
47.txt,thursday,DATE
47.txt,kosovar,ORG
47.txt,european,NORP
47.txt,states immigration department,FAC
47.txt,the immigration department,ORG
47.txt,25,CARDINAL
47.txt,3,CARDINAL
47.txt,airli,FAC
47.txt,pristina,PERSON
47.txt,securicor,LOC
47.txt,unmi,ORG
47.txt,civpol,NORP
47.txt,the u,ORG
47.txt,approva l,PERSON
47.txt,4,CARDINAL
47.txt,airlin,PERSON
47.txt,the period january to june   2004,DATE
47.txt,al airport,FAC
47.txt,26204 2 5,DATE
47.txt,official 1,LAW
47.txt,offi,ORG
47.txt,aircraft,ORG
47.txt,may and june 2004,DATE
47.txt,the mtow,ORG
47.txt,weight,CARDINAL
47.txt,6,CARDINAL
47.txt,handling services department,ORG
47.txt,airline off,ORG
47.txt,7,CARDINAL
47.txt,itf,ORG
47.txt,22 july 200,DATE
47.txt,airlines,ORG
47.txt,immigration department,ORG
47.txt,8,CARDINAL
47.txt,airport,GPE
47.txt,unmi civpol,ORG
47.txt,not,GPE
47.txt,an official of the   passenger,WORK_OF_ART
47.txt,11,CARDINAL
47.txt,the airpor t handling services department,ORG
47.txt,p,ORG
47.txt,list for basic airport,WORK_OF_ART
47.txt,1 january,DATE
47.txt,12,CARDINAL
47.txt,1074,DATE
47.txt,euros,PERSON
47.txt,67644 was,PERSON
47.txt,50,CARDINAL
47.txt,the official of the passenger han,WORK_OF_ART
47.txt,services pristina airport,PERSON
47.txt,kosovars,DATE
47.txt,the official of   the airport general services,ORG
47.txt,the passeng er handling services,ORG
47.txt,the   official,WORK_OF_ART
47.txt,passengers,PERSON
47.txt,offi,GPE
47.txt,the pristina airport,FAC
47.txt,the   pristina airport,ORG
47.txt,management letter,ORG
47.txt,may 2004,DATE
47.txt,2003,DATE
47.txt,the airport ent,ORG
47.txt,however,NORP
47.txt,54,CARDINAL
47.txt,15,CARDINAL
47.txt,26204 4,DATE
47.txt,the prist ina airport,ORG
47.txt,the   pristina airport senior official,ORG
47.txt,20,CARDINAL
47.txt,list for basic airpo rt services,WORK_OF_ART
47.txt,recommendation no 1,ORG
47.txt,the official of the airport general services,WORK_OF_ART
47.txt,airport pristina management group,ORG
47.txt,rs,PERSON
47.txt,the office for coordination of oversight of publicly owned enterprises   iv0426203,ORG
49.txt,united nations,ORG
49.txt,united nations interim   administration mission,ORG
49.txt,kosovo,GPE
49.txt,investigation task force     allegation of possible bribery,ORG
49.txt,pristina airport,FAC
49.txt,021804,CARDINAL
49.txt,1,CARDINAL
49.txt,29 april 2004,DATE
49.txt,october   2002,DATE
49.txt,public   enterprise airport pristina,ORG
49.txt,4 october   2002,DATE
49.txt,approximately 8,CARDINAL
49.txt,kta,ORG
49.txt,pristina   international airport,FAC
49.txt,2,CARDINAL
49.txt,article 344 of the provisional criminal code of kos,LAW
49.txt,3,CARDINAL
49.txt,the investigation task force,ORG
49.txt,4,CARDINAL
49.txt,the kta procurement specialist,WORK_OF_ART
49.txt,the peap official,ORG
49.txt,itf,ORG
49.txt,bac,ORG
49.txt,6,CARDINAL
49.txt,divisional,ORG
49.txt,october 2002,DATE
49.txt,7,CARDINAL
49.txt,11 october 2002,DATE
49.txt,unmi p,ORG
49.txt,kosovo,PERSON
49.txt,2 8,CARDINAL
49.txt,divis,PERSON
49.txt,the unmi   police,ORG
49.txt,8 october 2002,DATE
49.txt,the divisional manager de,ORG
49.txt,euro,ORG
49.txt,peap,ORG
49.txt,9,CARDINAL
49.txt,september 2002,DATE
49.txt,the beginning of oct ober,DATE
49.txt,pea,ORG
49.txt,the previous friday,DATE
49.txt,kta procure,ORG
49.txt,11,CARDINAL
49.txt,12,CARDINAL
49.txt,unmi,ORG
49.txt,pristin a airport,FAC
49.txt,one day,DATE
49.txt,14,CARDINAL
49.txt,airport   engineer,ORG
49.txt,2 6 september 2002,DATE
49.txt,itf case no,WORK_OF_ART
49.txt,the   peap,ORG
49.txt,three,CARDINAL
49.txt,two,CARDINAL
49.txt,pristina airport,ORG
49.txt,specialist,ORG
49.txt,the kta procurement specialist,ORG
49.txt,18,CARDINAL
49.txt,the unmi police   officer,ORG
49.txt,ed,PERSON
49.txt,october,DATE
49.txt,the   unmi police,ORG
49.txt,the unmi police officer,ORG
49.txt,between june 2001,DATE
49.txt,november 200 2,DATE
49.txt,20,CARDINAL
49.txt,the border boundary p,ORG
49.txt,21,CARDINAL
49.txt,27 september 2004,DATE
49.txt,unmi police,ORG
49.txt,un,ORG
49.txt,22,CARDINAL
49.txt,regio,GPE
49.txt,the regional crime squad,ORG
49.txt,24,CARDINAL
49.txt,rs,PERSON
49.txt,2004,CARDINAL
49.txt,the kta   procurement specialist,ORG
49.txt,26,CARDINAL
49.txt,27,CARDINAL
49.txt,ed bribery,PERSON
49.txt,two years ago,DATE
49.txt,31,CARDINAL
5.txt,united nations,ORG
5.txt,united nations interim   administration mission,ORG
5.txt,kosovo,GPE
5.txt,investigation task force,ORG
5.txt,air traffic control services,ORG
5.txt,pr istina airport,FAC
5.txt,the rescue fire fighting service,ORG
5.txt,027604,CARDINAL
5.txt,i introduction,PERSON
5.txt,1,CARDINAL
5.txt,28,CARDINAL
5.txt,february 2003,DATE
5.txt,pristina international airport,FAC
5.txt,the chartered   accountants,ORG
5.txt,pristina   international airport,FAC
5.txt,2,CARDINAL
5.txt,four,CARDINAL
5.txt,investigation    extra,ORG
5.txt,2593574,ORG
5.txt,kta,PERSON
5.txt,the annex   agreement,ORG
5.txt,procedure    extra,ORG
5.txt,section 1 of unmi regulation,LAW
5.txt,199924,CARDINAL
5.txt,12 december 1999,DATE
5.txt,22 march 1989,DATE
5.txt,un,ORG
5.txt,stipulates,PERSON
5.txt,integrity     unmi finance administrative instruction,ORG
5.txt,19992,CARDINAL
5.txt,public procurement,ORG
5.txt,63 1,DATE
5.txt,50000,CARDINAL
5.txt,direct  single source,ORG
5.txt,single,LOC
5.txt,article 82,LAW
5.txt,pub lic procurement,ORG
5.txt,pprb,ORG
5.txt,instructions,PERSON
5.txt,article 24,LAW
5.txt,single source procurement,ORG
5.txt,241,CARDINAL
5.txt,direct single source procurement,ORG
5.txt,242,CARDINAL
5.txt,appr,NORP
5.txt,the goods works or services,ORG
5.txt,only one,CARDINAL
5.txt,3,CARDINAL
5.txt,the investigation task force,ORG
5.txt,itf,ORG
5.txt,pristina airport,FAC
5.txt,pillar iv,ORG
5.txt,bac,ORG
5.txt,4,CARDINAL
5.txt,2001,DATE
5.txt,2003,DATE
5.txt,the   public enterprise,ORG
5.txt,the   kosovo force,ORG
5.txt,united nations sec,ORG
5.txt,council resolution   1244,ORG
5.txt,10 june 1999,DATE
5.txt,unmi regulation,ORG
5.txt,1999,DATE
5.txt,25 july,DATE
5.txt,ko,PERSON
5.txt,5,CARDINAL
5.txt,the end of june 2002,DATE
5.txt,the pristina   airport,ORG
5.txt,the civil administration,ORG
5.txt,unmi,GPE
5.txt,official 1 and official 2 pillar ii,LAW
5.txt,the department of transport   and,ORG
5.txt,the transport   sector,ORG
5.txt,the unmi directorate of infrastructure a,ORG
5.txt,doti,ORG
5.txt,31 july 2000,DATE
