File Name,Entity,Label
31.txt,Pillar II,PRODUCT
31.txt,the Department of Transport,ORG
31.txt,"the Transport 
Sector of the UNMIK Directorate of Infrastructure A",ORG
31.txt,DOTI,ORG
31.txt,31 July 2000,DATE
31.txt,30 September 2001,DATE
31.txt,United Nations,ORG
31.txt,Consultant,PRODUCT
31.txt,Consulting Firm,ORG
31.txt,7,CARDINAL
31.txt,1 July 2002,DATE
31.txt,Pillar II,EVENT
31.txt,the Kosovo Trust Agency,ORG
31.txt,Divisional,ORG
31.txt,the Airport Sector,FAC
31.txt,the Air Traffic Control Services,ORG
31.txt,8,CARDINAL
31.txt,1 April 2004,DATE
31.txt,Pristina International Airport,EVENT
31.txt,KFOR,ORG
31.txt,9,CARDINAL
31.txt,10,CARDINAL
31.txt,December 2001,DATE
31.txt,11,CARDINAL
31.txt,21,CARDINAL
31.txt,Pristina,GPE
31.txt,The year 2001,DATE
31.txt,12,CARDINAL
31.txt,passeng,PERSON
31.txt,13,CARDINAL
31.txt,14,CARDINAL
31.txt,ITF,ORG
31.txt,1 January 2002,DATE
31.txt,Handling Fees,ORG
31.txt,15,CARDINAL
31.txt,"DM 14,357,949",ORG
31.txt,"7,341,163",MONEY
31.txt,"7,376,182",MONEY
31.txt,Chartered Account,ORG
31.txt,16,DATE
31.txt,17,CARDINAL
31.txt,• Airline,ORG
31.txt,DM 2190,DATE
31.txt,DM 2888,DATE
31.txt,18,CARDINAL
31.txt,Airl,PRODUCT
31.txt,20,CARDINAL
31.txt,ed with de-,PERSON
31.txt,one,CARDINAL
31.txt,25 DM,MONEY
31.txt,February 2001,DATE
31.txt,31 December 2001,DATE
31.txt,"the month of January 
2001",DATE
31.txt,22,CARDINAL
31.txt,"375,472",CARDINAL
31.txt,"18,996",CARDINAL
31.txt,25,CARDINAL
31.txt,Euro,PERSON
31.txt,"4,799,395",MONEY
31.txt,"4,919,190",MONEY
31.txt,the whole year,DATE
31.txt,the month of Jan uary 2001,DATE
31.txt,23,CARDINAL
31.txt,24,CARDINAL
31.txt,IATA,ORG
31.txt,"Airline 3, Airline 4, Airl ine 5 and Airline",ORG
31.txt,Pristina Ai,FAC
31.txt,26,CARDINAL
31.txt,27,CARDINAL
31.txt,Airlines,ORG
35.txt,United Nations,ORG
35.txt,28 July 2004,DATE
35.txt,# 02 16/04,MONEY
35.txt,Charles Brayshaw,PERSON
35.txt,John Todd,PERSON
35.txt,1,CARDINAL
35.txt,April 2004,DATE
35.txt,the Investigation Task Force,ORG
35.txt,UNMUK,ORG
35.txt,the Pristina Airport,FAC
35.txt,2,CARDINAL
35.txt,"the Icelandic Civil 
Aviation Administration",LAW
35.txt,UNMIK,ORG
35.txt,1 April 2004,DATE
35.txt,Iceland,GPE
35.txt,WPVI,PERSON
35.txt,Schedule VI,ORG
35.txt,YCAA,ORG
35.txt,Pristina Airport,FAC
35.txt,ICAA,ORG
35.txt,3,CARDINAL
35.txt,4,CARDINAL
35.txt,Airport,GPE
35.txt,5,CARDINAL
35.txt,ITF,ORG
35.txt,Airport,ORG
35.txt,Internal Audit Department,ORG
35.txt,6,CARDINAL
35.txt,7,CARDINAL
35.txt,8,CARDINAL
35.txt,Mark Gough,PERSON
35.txt,Peacekeeping Investigations Unit,ORG
35.txt,Vienna,GPE
35.txt,Jean-Marie Guehenno,PERSON
35.txt,USG,ORG
35.txt,"DPKO 
Ipav",ORG
36.txt,1,CARDINAL
36.txt,2,CARDINAL
36.txt,Kosovo,GPE
36.txt,Intérimaire des Nations,ORG
36.txt,"UNMIK 
 
Investigation Task Force 
 
 
 
Date",ORG
36.txt,"December 3 rd , 2004",DATE
36.txt,Søren Jessen-Petersen,PERSON
36.txt,"UNMIK 
 
",ORG
36.txt,Wolfgang Nikolaus,PERSON
36.txt,Investigation Task Force,ORG
36.txt,"UNMIK 
 
Subject",ORG
36.txt,The Investigation Task Force,ORG
36.txt,Pristina Airport,FAC
36.txt,London,GPE
36.txt,"Insurance 
Company 1",ORG
36.txt,2003,DATE
36.txt,UNMI K Pillar II,ORG
36.txt,"the Kosovo 
Trust Agency",ORG
36.txt,ITF,ORG
36.txt,2002,DATE
36.txt,Kosovo Consolidated Funds,ORG
36.txt,"more than $125,000 USD",MONEY
36.txt,October 2003,DATE
36.txt,October 2004,DATE
36.txt,Insurance Company 1,ORG
36.txt,Pristina International Airport,FAC
36.txt,a further year,DATE
36.txt,the Department of Justice,ORG
36.txt,3,CARDINAL
36.txt,1 April 2004,DATE
36.txt,Pristina Page,FAC
36.txt,Insurance Company 2,ORG
36.txt,UNMIK,ORG
36.txt,Company/Insuranc e Company 1,ORG
36.txt,2 October 2004,DATE
36.txt,"the 
Insurance Company 2",ORG
36.txt,5,CARDINAL
36.txt,the Insurance Company 1 Contract Policy,ORG
36.txt,9,CARDINAL
36.txt,July 2002,DATE
36.txt,4,CARDINAL
36.txt,the General Conditions,ORG
36.txt,Insured,ORG
36.txt,30 days,DATE
36.txt,two,CARDINAL
36.txt,the period 1 April to 1 October 2004,DATE
36.txt,6,CARDINAL
36.txt,three,CARDINAL
36.txt,administrati,GPE
36.txt,the  Department of Justice,ORG
36.txt,ade,PERSON
36.txt,Department,ORG
36.txt,Justice,ORG
36.txt,3896,DATE
36.txt,Pristin,GPE
36.txt,Mark Gough,PERSON
36.txt,Vienna,GPE
36.txt,26060,DATE
36.txt,Copy,PERSON
36.txt,James Wasserstrom,PERSON
36.txt,OPOE,ORG
36.txt,Paul-Lachal Roberts,PERSON
36.txt,OLAF,ORG
38.txt,UNITED NATIONS,ORG
38.txt,Kosovo,GPE
38.txt,Intérimaire des Nations,ORG
38.txt,"INVESTIGATION TASK FORCE 
 
Investigation into Allegations of Bribery",ORG
38.txt,Favou,ORG
38.txt,Procurement of Uniforms,WORK_OF_ART
38.txt,Pristina Airport,FAC
38.txt,I. Background,PERSON
38.txt,1,CARDINAL
38.txt,Kosovo Trust Agency,ORG
38.txt,Internal Audit Unit,ORG
38.txt,IAU,ORG
38.txt,4,CARDINAL
38.txt,October 2004,DATE
38.txt,"Pristina 
Airport",FAC
38.txt,summer and winter,DATE
38.txt,summer,DATE
38.txt,Pristina Airport Reference No,FAC
38.txt,2,CARDINAL
38.txt,28,CARDINAL
38.txt,Vendor,GPE
38.txt,one,CARDINAL
38.txt,Vendor 2,PERSON
38.txt,"the Bid Evaluation 
Committee",ORG
38.txt,a mem ber,QUANTITY
38.txt,the Finance Department,ORG
38.txt,favou,ORG
38.txt,3,CARDINAL
38.txt,Procurem,PERSON
38.txt,Officer 1,LAW
38.txt,ITF,ORG
38.txt,the Finance Office,ORG
38.txt,"2 
 
Provisional Criminal Code of",ORG
38.txt,Article 343 “ Accepting Bribes,LAW
38.txt,"Article 344 “Giving 
Bribes” 
 
Finance Administration",LAW
38.txt,Revi,PERSON
38.txt,15 December 1999,DATE
38.txt,"Full and Fair 
Competition",WORK_OF_ART
38.txt,Section 23.9 “Examination and Evaluat,LAW
38.txt,"Tenders” 
 
Allegation 3 : that",ORG
38.txt,"the Bid 
Evaluation Committee",FAC
38.txt,"Tenders” 
 
Allegation 4 :",ORG
38.txt,"Full and Fair 
Competition” 
 
Allegation 5 :",WORK_OF_ART
38.txt,Procurement Offi,ORG
38.txt,Article 161 “ Threat,LAW
38.txt,6,CARDINAL
38.txt,Vendor 1,PERSON
38.txt,a Bid Opening Commit,ORG
38.txt,10-06-04,DATE
38.txt,three,CARDINAL
38.txt,7,CARDINAL
38.txt,a Bid Evaluation Committee,ORG
38.txt,18-06-0 4,DATE
38.txt,23,CARDINAL
38.txt,"106,059",MONEY
38.txt,two,CARDINAL
38.txt,Vendor,ORG
38.txt,Pristina,GPE
38.txt,9,CARDINAL
38.txt,Bid Opening Committee,ORG
38.txt,10,CARDINAL
38.txt,Finance,ORG
38.txt,Committee,ORG
38.txt,the day,DATE
38.txt,first,ORDINAL
38.txt,second,ORDINAL
38.txt,12,CARDINAL
38.txt,Pristina Airport Official,FAC
38.txt,the Bid Evaluat ion Committee,ORG
38.txt,Accord,PRODUCT
38.txt,15,CARDINAL
38.txt,13,CARDINAL
38.txt,5,CARDINAL
38.txt,Committ,PERSON
38.txt,Vendor 2’s,PERSON
38.txt,Vendor 1,LAW
38.txt,Pristina Airport Official’s,FAC
38.txt,14,CARDINAL
38.txt,the Bid Evaluation Committee,ORG
38.txt,the Bid Opening Committee (Procureme nt Officer 1 and,ORG
38.txt,the Bid Opening Co,ORG
38.txt,the Bid Opening Committee,ORG
38.txt,Vendor 1’s,PERSON
38.txt,four,CARDINAL
38.txt,the Bid Evaluation C,WORK_OF_ART
38.txt,Bid Eva luation Committee,ORG
38.txt,the Ministry of Finance,ORG
38.txt,Transportation,ORG
38.txt,16,CARDINAL
38.txt,4or,ORDINAL
38.txt,17,CARDINAL
38.txt,18,CARDINAL
38.txt,two years,DATE
38.txt,the un iforms,ORG
38.txt,the end of August (2004,DATE
38.txt,19,CARDINAL
38.txt,30-06-04,DATE
38.txt,un,ORG
38.txt,20,CARDINAL
38.txt,KTA,ORG
38.txt,07-07-04,DATE
38.txt,Pri,PERSON
38.txt,Airport Official,PERSON
38.txt,"Pristina Airport 
Official",FAC
38.txt,21,CARDINAL
38.txt,Pristina Airport Officia,FAC
38.txt,Vendor 1’s,LAW
38.txt,"1 
 
22",DATE
38.txt,Procurement,PRODUCT
38.txt,KTA Internal Audit,ORG
38.txt,The Civil Engineer,ORG
38.txt,The Civil Engineer,WORK_OF_ART
38.txt,Procureme,PRODUCT
38.txt,24,CARDINAL
38.txt,don e.,PERSON
38.txt,Ven,GPE
38.txt,26,CARDINAL
38.txt,the B id Evaluation Committee,ORG
38.txt,Simila,PERSON
38.txt,Airpo rt Official,PERSON
38.txt,"the Bid 
Evaluation Committee",ORG
38.txt,29,CARDINAL
38.txt,V. Recommendations,PERSON
38.txt,30,CARDINAL
38.txt,UNMIK Pillar IV,ORG
38.txt,Interna l Audit Unit,ORG
38.txt,UNMIK,ORG
38.txt,"the 
Department of Justice",ORG
38.txt,the Financial Investigati on Unit,ORG
39.txt,UNITED NATIONS,ORG
39.txt,Kosovo,GPE
39.txt,"Investigation Task Force 
 
 
 
Investigation",ORG
39.txt,two,CARDINAL
39.txt,Pristina Airport,FAC
39.txt,"I. INTRODUCTION 
 
",ORG
39.txt,1,CARDINAL
39.txt,28,CARDINAL
39.txt,February 2003,DATE
39.txt,Pristina International Airport,FAC
39.txt,"the Chartered 
Accountants",ORG
39.txt,"Pristina 
",FAC
39.txt,International Airport,FAC
39.txt,2,CARDINAL
39.txt,first,ORDINAL
39.txt,one,CARDINAL
39.txt,1999/24,CARDINAL
39.txt,12 December 1999,DATE
39.txt,22 March 1989,DATE
39.txt,UN,ORG
39.txt,1999/2,CARDINAL
39.txt,Kosovo Consolidated Budget Funds,ORG
39.txt,Article 4 1,LAW
39.txt,Article 4.1.1  – “All Suppliers and Contractors,LAW
39.txt,Tender,NORP
39.txt,Article 4.3.3 .,LAW
39.txt,Tender Documents,ORG
39.txt,Article 15 1,LAW
39.txt,Works,PERSON
39.txt,Article 15.4,LAW
39.txt,nam e,PERSON
39.txt,110.1,CARDINAL
39.txt,the Charter of the United Nations,LAW
39.txt,the Staff Regulations,WORK_OF_ART
39.txt,10.2,CARDINAL
39.txt,I. METHODOLOGY,ORG
39.txt,3,CARDINAL
39.txt,the Investigation Task Force,ORG
39.txt,Pillar,ORG
39.txt,II,CARDINAL
39.txt,"BACKGROUND INFORMATION 
 
4",ORG
39.txt,Yugoslavian,NORP
39.txt,2001,DATE
39.txt,2003,DATE
39.txt,"the 
Public Enterprise Airport Pristina",ORG
39.txt,Kosovo Force,ORG
39.txt,United Nations Sec,ORG
39.txt,Council,ORG
39.txt,1244,CARDINAL
39.txt,10 June 1999,DATE
39.txt,UNMIK Regulation No 1/,ORG
39.txt,1999,DATE
39.txt,25 July 1999,DATE
39.txt,UNMIK,ORG
39.txt,Ko,PERSON
39.txt,5,CARDINAL
39.txt,the end of June 2002,DATE
39.txt,the Civil Administration,ORG
39.txt,Official 1 and Official 2,LAW
39.txt,Pillar II,PRODUCT
39.txt,the Department of Transport,ORG
39.txt,"the Transport 
Sector of the UNMIK Directorate of Infrastructure A",ORG
39.txt,DOTI,ORG
39.txt,an  3,CARDINAL
39.txt,31 July 2000,DATE
39.txt,30 September 2001,DATE
39.txt,United Nations,ORG
39.txt,Airport Engineer 1,ORG
39.txt,Consultant,PRODUCT
39.txt,Consulting Firm,ORG
39.txt,6,CARDINAL
39.txt,1 July 2002,DATE
39.txt,Pillar II,EVENT
39.txt,the Kosovo Trust Agency,ORG
39.txt,Divisional,ORG
39.txt,the Airport Sector,FAC
39.txt,the Air Traffic Control Services,ORG
39.txt,7,CARDINAL
39.txt,1 April 2004,DATE
39.txt,Pristina International Airport,EVENT
39.txt,KFOR,ORG
39.txt,8,CARDINAL
39.txt,9,CARDINAL
39.txt,"180,816.00",MONEY
39.txt,irregularl,PERSON
39.txt,10,CARDINAL
39.txt,Procure,ORG
39.txt,"18 April 
2003",DATE
39.txt,Pristina Air,ORG
39.txt,18 April 2003,DATE
39.txt,6 June 2003,DATE
39.txt,11,CARDINAL
39.txt,ITF,ORG
39.txt,12,CARDINAL
39.txt,the Eval uation Committee,ORG
39.txt,at least two,CARDINAL
39.txt,4,CARDINAL
39.txt,13,CARDINAL
39.txt,the Pristina Airport,FAC
39.txt,14,CARDINAL
39.txt,First,ORDINAL
39.txt,15,CARDINAL
39.txt,Engineer,ORG
39.txt,"the Evaluation 
Committee",ORG
39.txt,the Evaluation Committee,ORG
39.txt,Vendor 1,PRODUCT
39.txt,Membe,PERSON
39.txt,16,CARDINAL
39.txt,Article 15,LAW
39.txt,2/1999,DATE
39.txt,Articles 15.1,PERSON
39.txt,15.4,CARDINAL
39.txt,Article 15.1,LAW
39.txt,"Second tender 
 
17",DATE
39.txt,30 June 2003,DATE
39.txt,second,ORDINAL
39.txt,the Evaluatio n Committee,ORG
39.txt,PEAP,ORG
39.txt,9 July 2003,DATE
39.txt,evaluati on committee,ORG
39.txt,19,CARDINAL
39.txt,Vendor 2,PERSON
39.txt,Airport,ORG
39.txt,20,CARDINAL
39.txt,21,CARDINAL
39.txt,Vendor 2’s,PERSON
39.txt,Vendor 1,PERSON
39.txt,22,DATE
39.txt,1966,DATE
39.txt,2002,DATE
39.txt,23,CARDINAL
39.txt,25,CARDINAL
39.txt,Vendor,ORG
39.txt,26,CARDINAL
39.txt,27,CARDINAL
39.txt,the D/SRSG Pillar IV,ORG
4.txt,UNITED NATIONS,ORG
4.txt,Kosovo,GPE
4.txt,"Investigation Task Force 
 
 
Irregularities",ORG
4.txt,Winter,DATE
4.txt,"Summer 
Uniforms at",WORK_OF_ART
4.txt,Pristina Airport,FAC
4.txt,0275/04,CARDINAL
4.txt,1,CARDINAL
4.txt,28,CARDINAL
4.txt,February 2003,DATE
4.txt,Pristina International Airport,FAC
4.txt,"the Chartered 
Accountants",ORG
4.txt,"Pristina 
",FAC
4.txt,International Airport,FAC
4.txt,2,CARDINAL
4.txt,seven,CARDINAL
4.txt,the winter,DATE
4.txt,"10 
January 2003",DATE
4.txt,summer,DATE
4.txt,3,MONEY
4.txt,two,CARDINAL
4.txt,Vendor 1,PERSON
4.txt,792,MONEY
4.txt,"1,188",MONEY
4.txt,justi fication,ORG
4.txt,1999/24,CARDINAL
4.txt,12 December 1999,DATE
4.txt,22 March 1989,DATE
4.txt,UN,ORG
4.txt,1999/2,CARDINAL
4.txt,Kosovo Consolidated Budget Funds,ORG
4.txt,Article 4 1,LAW
4.txt,Article 4.1.1  – “All Suppliers and Contractors,LAW
4.txt,Tender,NORP
4.txt,Article 4.3.3 .,LAW
4.txt,UNMIK Kosovo Interim Administration’s,ORG
4.txt,Tender Documents,ORG
4.txt,Article 6.1.2,LAW
4.txt,Competitive Shopping,ORG
4.txt,Euro,PERSON
4.txt,Article 6.1.3,LAW
4.txt,Competitive Tendering,WORK_OF_ART
4.txt,"DM 50,000",ORG
4.txt,Article 24,LAW
4.txt,Direct Single Source Procurement,ORG
4.txt,Ancillary Physical Services,ORG
4.txt,24.1,CARDINAL
4.txt,24.2,CARDINAL
4.txt,appr,NORP
4.txt,24.2.1,CARDINAL
4.txt,"the Goods, Works or Services",ORG
4.txt,only one,CARDINAL
4.txt,110.1,CARDINAL
4.txt,the Charter of the United Nations,LAW
4.txt,the Staff Regulations,WORK_OF_ART
4.txt,10.2,CARDINAL
4.txt,the Investigation Task Force,ORG
4.txt,Pillar,ORG
4.txt,"BACKGROUND INFORMATION 
 
3",ORG
4.txt,Yugoslavian,NORP
4.txt,2001,DATE
4.txt,2003,DATE
4.txt,"the 
Public Enterprise Airport Pristina",ORG
4.txt,Kosovo Force,ORG
4.txt,United Nations Sec,ORG
4.txt,Council,ORG
4.txt,1244,CARDINAL
4.txt,10 June 1999,DATE
4.txt,UNMIK Regulation No 1/,ORG
4.txt,1999,DATE
4.txt,25 July 1999,DATE
4.txt,UNMIK,ORG
4.txt,Ko,PERSON
4.txt,4,CARDINAL
4.txt,the end of June 2002,DATE
4.txt,the Civil Administration,ORG
4.txt,3,CARDINAL
4.txt,Official 1 and Official 2 Department,LAW
4.txt,DOTI,ORG
4.txt,the UNMIK Directorate of In frastructure Affairs,ORG
4.txt,Official 1,LAW
4.txt,Official 2,LAW
4.txt,31 July 20 00,DATE
4.txt,"30 
September 2001",DATE
4.txt,one,CARDINAL
4.txt,Army,ORG
4.txt,Consulting Company,ORG
4.txt,5,CARDINAL
4.txt,1 July 2002,DATE
4.txt,Pillar II,EVENT
4.txt,the Kosovo Trust Agency,ORG
4.txt,Divisional,ORG
4.txt,Official 3,LAW
4.txt,6,CARDINAL
4.txt,1 April 2004,DATE
4.txt,Pristina International Airport,EVENT
4.txt,KFOR,ORG
4.txt,7,CARDINAL
4.txt,8,CARDINAL
4.txt,winter,DATE
4.txt,"24,997",MONEY
4.txt,third,ORDINAL
4.txt,9,CARDINAL
4.txt,6 December 2002,DATE
4.txt,27,CARDINAL
4.txt,November 2002,DATE
4.txt,"157,060",MONEY
4.txt,"80,198",MONEY
4.txt,Vendor 2,PERSON
4.txt,"86,850",MONEY
4.txt,ed,PERSON
4.txt,four,CARDINAL
4.txt,27 November 2002,DATE
4.txt,Peja,LOC
4.txt,4 12,DATE
4.txt,13,CARDINAL
4.txt,14,DATE
4.txt,English,LANGUAGE
4.txt,15,CARDINAL
4.txt,ITF,ORG
4.txt,16,CARDINAL
4.txt,"the Procurement 
Officer",ORG
4.txt,17,CARDINAL
4.txt,the winter season,DATE
4.txt,capital,GPE
4.txt,10 January 2003,DATE
4.txt,18,CARDINAL
4.txt,10 January  2003,DATE
4.txt,December 2002,DATE
4.txt,19,CARDINAL
4.txt,the Divisional Mana,ORG
4.txt,20,CARDINAL
4.txt,"6 December 
2004",DATE
4.txt,14 January 2003,DATE
4.txt,21,DATE
4.txt,22,CARDINAL
4.txt,23,CARDINAL
4.txt,Offi,ORG
4.txt,13 January 2003,DATE
4.txt,13  January 2003,DATE
4.txt,24,CARDINAL
4.txt,3 April 2003,DATE
4.txt,"the summer 
season",DATE
4.txt,11 April 2003,DATE
4.txt,25,CARDINAL
4.txt,12 April 2003,DATE
4.txt,18 April 2003,DATE
4.txt,26,CARDINAL
4.txt,second,ORDINAL
4.txt,"9,541.00",PRODUCT
4.txt,"approximately €25,000",MONEY
4.txt,some five months earlier,DATE
4.txt,Vendor 2’s,PERSON
4.txt,Vendor 1’s,PERSON
4.txt,29,CARDINAL
4.txt,the summer,DATE
4.txt,Vendor 1’s,PRODUCT
4.txt,30,CARDINAL
4.txt,Vendor 3,PERSON
4.txt,31,CARDINAL
4.txt,2,MONEY
4.txt,32,CARDINAL
4.txt,33,CARDINAL
4.txt,34,DATE
4.txt,35,CARDINAL
4.txt,36,CARDINAL
4.txt,37,DATE
4.txt,38,CARDINAL
4.txt,Two,CARDINAL
4.txt,4 July 2003,DATE
4.txt,August,DATE
4.txt,200 3,CARDINAL
4.txt,99,CARDINAL
4.txt,66,CARDINAL
4.txt,1188,MONEY
4.txt,39,DATE
4.txt,PEA,ORG
4.txt,tempora,PERSON
4.txt,three months,DATE
4.txt,Security Off,ORG
4.txt,1 July 2003,DATE
4.txt,1 August 2003,DATE
4.txt,40,CARDINAL
4.txt,on e month,DATE
4.txt,41,DATE
4.txt,only three months,DATE
4.txt,42,CARDINAL
4.txt,70,CARDINAL
4.txt,the summer of 2003,DATE
4.txt,approximately 30,CARDINAL
4.txt,44,CARDINAL
4.txt,45,CARDINAL
4.txt,"Pristina 
Airport",FAC
4.txt,April 2003,DATE
4.txt,46,DATE
4.txt,8 47,DATE
4.txt,48,CARDINAL
4.txt,Security,NORP
4.txt,one month,DATE
4.txt,VI,WORK_OF_ART
4.txt,49,DATE
4.txt,Vendor 3’s,PERSON
4.txt,50,DATE
4.txt,"the winter 
season",DATE
4.txt,51,CARDINAL
4.txt,"6 
December 2002",DATE
4.txt,contra,NORP
4.txt,52,DATE
4.txt,"25,000",MONEY
4.txt,9 55,DATE
4.txt,"Article 
24",LAW
4.txt,UNMIK Finance Administrative Instruction,ORG
4.txt,56,CARDINAL
4.txt,UNMIK Pillar IV,ORG
4.txt,57,CARDINAL
43.txt,UNITED NATIONS,ORG
43.txt,Kosovo,GPE
43.txt,"Investigation Task Force 
 
 
Irregularities",ORG
43.txt,"the  
Cargo Apron",PRODUCT
43.txt,Pristina Airport,FAC
43.txt,"I. INTRODUCTION 
 
",ORG
43.txt,1,CARDINAL
43.txt,28,CARDINAL
43.txt,February 2003,DATE
43.txt,Pristina International Airport,FAC
43.txt,"the Chartered 
Accountants",ORG
43.txt,"Pristina 
",FAC
43.txt,International Airport,FAC
43.txt,2,CARDINAL
43.txt,four,CARDINAL
43.txt,UNMIK Finance Regulation,ORG
43.txt,1999/2,CARDINAL
43.txt,three,CARDINAL
43.txt,al,PERSON
43.txt,"the UNMIK 
Office of the Legal Adviser",ORG
43.txt,Vendor,PRODUCT
43.txt,1999/24,CARDINAL
43.txt,12 December 1999,DATE
43.txt,22 March 1989,DATE
43.txt,UN,ORG
43.txt,Kosovo Consolidated Budget Funds,ORG
43.txt,Article 4 1,LAW
43.txt,Article 4.1.1  – “All Suppliers and Contractors,LAW
43.txt,Tender,NORP
43.txt,Article 4.3.3 .,LAW
43.txt,the UNMIK Kosovo Interim Administration’s,ORG
43.txt,Tender Documents,ORG
43.txt,Article 23.3,LAW
43.txt,Article 23.3.4,LAW
43.txt,110.1,CARDINAL
43.txt,the Charter of the United Nations,LAW
43.txt,the Staff Regulations,WORK_OF_ART
43.txt,10.2,CARDINAL
43.txt,3,CARDINAL
43.txt,the Investigation Task Force,ORG
43.txt,Pillar,ORG
43.txt,"BACKGROUND INFORMATION 
 
4",ORG
43.txt,Yugoslavian,NORP
43.txt,2001,DATE
43.txt,2003,DATE
43.txt,"the 
Public Enterprise Airport Pristina",ORG
43.txt,Kosovo Force,ORG
43.txt,United Nations Sec,ORG
43.txt,Council,ORG
43.txt,1244,CARDINAL
43.txt,10 June 1999,DATE
43.txt,UNMIK Regulation No 1/,ORG
43.txt,1999,DATE
43.txt,25 July 1999,DATE
43.txt,UNMIK,ORG
43.txt,Ko,PERSON
43.txt,5,CARDINAL
43.txt,the end of June 2002,DATE
43.txt,the Civil Administration,ORG
43.txt,Official 1 and Official 2,LAW
43.txt,Pillar II,PRODUCT
43.txt,DOTI,ORG
43.txt,Transport and Infrastructure,ORG
43.txt,"the Transport 
Sector of the UNMIK Directorate of Infrastructure A",ORG
43.txt,31 July 2000,DATE
43.txt,30 September 2001,DATE
43.txt,United Nations,ORG
43.txt,Airport Engineer 1,ORG
43.txt,Consulting Company,ORG
43.txt,6,CARDINAL
43.txt,1 July 2002,DATE
43.txt,Pillar II,EVENT
43.txt,the Kosovo Trust Agency,ORG
43.txt,Divisional,ORG
43.txt,Air Traffic Control Services,ORG
43.txt,7,CARDINAL
43.txt,1 April 2004,DATE
43.txt,Pristina International Airport,EVENT
43.txt,KFOR,ORG
43.txt,8,CARDINAL
43.txt,9,CARDINAL
43.txt,"774,318.63",MONEY
43.txt,Article 23.4,LAW
43.txt,Public Procurement,ORG
43.txt,10,CARDINAL
43.txt,the Project Engineer,ORG
43.txt,the Evaluat ion Company,ORG
43.txt,31 January 2001,DATE
43.txt,the  Evaluation Company,ORG
43.txt,5 April 2001,DATE
43.txt,five,CARDINAL
43.txt,Four,CARDINAL
43.txt,September 2001,DATE
43.txt,12,CARDINAL
43.txt,May 2001,DATE
43.txt,the Cargo Apron Extension,ORG
43.txt,the Evaluation Company,ORG
43.txt,17,CARDINAL
43.txt,18,CARDINAL
43.txt,4,CARDINAL
43.txt,13,CARDINAL
43.txt,Official 2,LAW
43.txt,"18 May 
2001",DATE
43.txt,28 May 2001,DATE
43.txt,Vendor,ORG
43.txt,18 May 2001,DATE
43.txt,2b,CARDINAL
43.txt,Cargo Apron,NORP
43.txt,14,DATE
43.txt,"2 August 
2001",DATE
43.txt,15,CARDINAL
43.txt,two,CARDINAL
43.txt,16,CARDINAL
43.txt,UNMIK Fi,ORG
43.txt,"Consolidated Budget 
Funds",ORG
43.txt,Cargo Apron,LOC
43.txt,"the Evaluation 
Company",ORG
43.txt,ed,PERSON
43.txt,Procur,NORP
43.txt,CPE,ORG
43.txt,19,CARDINAL
43.txt,the Procurement Official,ORG
43.txt,"5 
20",CARDINAL
43.txt,21,DATE
43.txt,2 August 2001,DATE
43.txt,22,CARDINAL
43.txt,24 September  2001,DATE
43.txt,"the 
Office of the Legal Adviser",ORG
43.txt,"Allegation 4 
 
(Specifically",ORG
43.txt,the Cargo Apron,ORG
43.txt,23,CARDINAL
43.txt,Staff,PRODUCT
43.txt,18 October 2001,DATE
43.txt,24,CARDINAL
43.txt,ITF,ORG
43.txt,27 June 2001,DATE
43.txt,17 October 2001,DATE
43.txt,25,CARDINAL
43.txt,Septe,ORG
43.txt,11.4,CARDINAL
43.txt,26,CARDINAL
43.txt,Divisi,PERSON
43.txt,27,CARDINAL
43.txt,Divis,PERSON
43.txt,25 August 2002,DATE
43.txt,VI,WORK_OF_ART
43.txt,29,CARDINAL
43.txt,30,CARDINAL
43.txt,doc,ORG
43.txt,31,CARDINAL
43.txt,32,CARDINAL
43.txt,li,PERSON
43.txt,33,CARDINAL
43.txt,Three,CARDINAL
43.txt,34,CARDINAL
43.txt,the Office of the Legal Adviser,ORG
43.txt,the Cargo Apron,PRODUCT
43.txt,36,CARDINAL
43.txt,37,CARDINAL
43.txt,the UNMIK Public Procurement Regula,ORG
43.txt,38,CARDINAL
43.txt,39,CARDINAL
43.txt,DPKO,ORG
43.txt,MONUC,PERSON
43.txt,2/04,CARDINAL
44.txt,U N I T E D    N A T I O N,ORG
44.txt,Kosovo,GPE
44.txt,Intérimaire des Nations,ORG
44.txt,Unies,ORG
44.txt,22 November 2004,DATE
44.txt,0278/04,CARDINAL
44.txt,Pristina Airport - Alleged,FAC
44.txt,non-Airport,FAC
44.txt,the Flat Information Display System,ORG
44.txt,Single,LOC
44.txt,Vendor 1,PERSON
44.txt,FIDS,ORG
44.txt,Vendor 2,PERSON
44.txt,17 October 2002,DATE
44.txt,2,CARDINAL
44.txt,the Passenger Terminal Building,ORG
44.txt,the Airport Management,FAC
44.txt,1,CARDINAL
44.txt,The Capital Expenditure Approval,ORG
44.txt,13 December 2002,DATE
44.txt,March 2004,DATE
44.txt,2 Representative,PERSON
44.txt,two,CARDINAL
44.txt,One,CARDINAL
44.txt,Airport,GPE
44.txt,31 August 2004,DATE
44.txt,"14 September 
2004",DATE
44.txt,the Airport,FAC
44.txt,the Expansion of the Terminal Building,ORG
44.txt,9 September 2004,EVENT
44.txt,PE AP,ORG
44.txt,one,CARDINAL
